employee_id,department,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met,Awards,avg_training_score,Promoted
8965,8,1,0,1,1,28,1,2,0,0,81,0
8966,4,1,1,1,1,41,4,11,0,0,62,0
8967,4,1,1,2,1,37,3,11,0,0,62,0
8968,7,1,0,1,1,30,3,2,0,0,59,1
8969,7,2,1,1,1,29,3,2,1,0,51,0
8970,5,2,1,2,1,48,5,18,1,0,65,0
8971,2,3,0,1,1,20,3,1,0,0,51,0
8972,2,1,0,1,2,31,2,3,0,0,46,0
8973,5,2,0,2,6,40,4,10,0,0,65,0
8974,5,1,1,1,1,27,4,3,0,0,73,0
8975,7,1,1,1,1,41,3,10,0,0,47,0
8976,1,1,1,2,1,34,1,9,0,0,60,0
8977,2,1,0,2,1,32,5,5,1,0,49,1
8978,7,1,1,1,1,27,5,4,0,0,54,0
8979,7,1,1,1,1,42,5,8,0,0,58,0
8980,4,2,1,1,2,37,3,9,1,0,58,0
8981,4,2,1,2,1,51,5,9,1,0,55,0
8982,4,2,0,2,1,36,4,5,1,0,60,0
8983,4,1,0,1,1,35,5,7,0,0,60,0
8984,0,1,1,1,1,41,3,2,1,0,90,0
8985,4,1,0,1,1,35,4,4,0,0,58,0
8986,4,2,1,1,1,48,5,18,1,0,62,0
8987,7,2,1,1,1,33,5,5,1,0,48,0
8988,4,1,1,1,1,37,5,10,1,0,60,0
8989,0,2,1,1,1,40,2,5,0,0,89,0
8990,3,1,1,1,1,33,2,5,0,0,60,0
8991,8,2,0,2,1,37,3,10,0,0,75,0
8992,7,2,1,1,1,37,2,9,0,0,51,0
8993,5,1,1,1,1,31,3,2,0,0,71,0
8994,7,1,0,1,1,26,5,3,0,0,51,0
8995,8,1,1,3,2,37,5,10,1,0,83,0
8996,7,1,0,1,1,29,4,4,0,0,53,0
8997,5,1,0,2,1,31,4,5,0,0,65,0
8998,7,1,1,2,1,42,3,7,0,0,50,0
8999,7,2,1,2,1,45,5,15,0,0,53,0
9000,7,2,0,2,1,33,3,4,0,0,51,0
9001,7,2,0,1,1,39,1,11,0,0,50,0
9002,4,1,1,2,2,34,3,8,1,0,58,1
9003,7,1,1,2,1,30,1,6,0,0,49,0
9004,7,2,0,2,1,43,3,6,0,0,51,0
9005,4,1,1,1,1,30,4,3,0,0,61,0
9006,7,1,1,2,4,27,1,4,0,0,48,0
9007,4,2,1,1,1,47,5,4,1,0,62,0
9008,3,1,1,1,1,32,3,5,1,0,59,0
9009,8,2,0,1,1,35,3,7,0,0,80,0
9010,0,1,1,1,2,32,2,5,0,0,82,0
9011,8,2,1,1,1,36,3,9,0,1,99,1
9012,4,1,0,2,1,27,5,4,1,0,59,0
9013,6,1,1,1,1,30,3,2,1,1,86,0
9014,7,1,0,2,1,33,1,8,0,0,50,0
9015,8,1,1,2,2,24,5,2,1,0,86,0
9016,7,2,1,2,1,34,2,5,0,0,48,0
9017,3,1,1,1,1,34,4,4,0,0,56,0
9018,7,1,0,1,1,28,4,5,1,0,55,0
9019,5,2,0,1,1,35,4,8,0,0,68,0
9020,7,1,0,2,1,32,2,3,0,0,51,0
9021,4,2,1,2,1,52,4,4,0,0,63,0
9022,0,1,1,3,1,29,5,5,1,0,83,0
9023,4,1,1,1,1,40,5,4,1,0,57,0
9024,3,1,1,3,1,29,3,3,1,0,60,1
9025,4,1,0,1,1,35,1,9,0,0,57,0
9026,7,1,0,2,1,30,3,6,0,0,52,0
9027,0,2,1,2,3,43,3,12,0,0,85,0
9028,7,1,1,1,2,31,3,4,0,0,53,0
9029,4,1,1,1,1,29,4,7,0,0,60,0
9030,7,2,0,1,1,45,2,2,0,0,49,0
9031,8,2,1,1,1,54,4,7,0,0,81,1
9032,2,1,1,2,1,32,5,2,1,0,54,0
9033,7,2,0,1,1,60,2,19,0,0,43,0
9034,5,2,1,1,1,39,1,13,0,0,71,0
9035,8,1,1,1,1,25,3,1,1,0,77,0
9036,2,1,1,2,1,33,4,5,0,0,55,1
9037,8,1,1,2,1,31,4,2,1,0,77,0
9038,8,1,1,1,2,31,3,2,0,0,82,0
9039,7,1,1,1,1,38,2,11,0,0,52,0
9040,7,1,1,1,1,39,3,12,0,0,51,0
9041,0,1,1,1,1,40,3,6,1,0,84,0
9042,5,2,1,2,1,37,1,5,0,0,66,0
9043,7,1,1,2,3,30,4,6,1,0,46,1
9044,7,1,1,2,1,35,3,5,1,0,53,0
9045,1,1,0,2,1,28,4,4,1,0,58,1
9046,4,1,1,2,2,36,1,10,0,0,57,0
9047,0,1,1,2,1,27,3,2,0,0,88,0
9048,0,1,1,2,1,39,4,10,0,0,83,0
9049,5,1,1,1,2,41,3,7,1,0,69,0
9050,7,2,1,2,1,32,3,5,0,0,53,0
9051,1,1,0,2,1,29,3,5,0,0,60,0
9052,7,1,1,1,1,28,3,3,0,0,49,0
9053,7,1,1,1,1,47,3,14,0,0,48,0
9054,7,1,1,2,1,35,5,10,0,0,46,0
9055,7,2,0,1,2,40,3,11,0,0,61,1
9056,5,2,0,1,1,41,3,11,0,0,72,0
9057,5,1,0,2,1,25,3,2,0,0,69,0
9058,7,1,1,2,2,31,3,4,0,0,55,0
9059,7,2,0,1,1,39,5,9,0,0,48,0
9060,7,1,0,2,1,28,5,5,1,0,48,0
9061,5,1,1,1,1,36,4,6,1,0,73,0
9062,7,2,1,1,1,35,5,4,1,0,47,1
9063,8,1,0,1,2,40,3,14,0,0,81,0
9064,7,1,1,2,1,25,4,2,0,0,48,0
9065,7,1,1,1,2,25,3,2,0,0,48,0
9066,0,1,1,1,2,30,5,4,1,0,88,0
9067,5,1,1,1,1,51,5,4,0,0,66,0
9068,8,1,1,1,1,29,2,3,0,0,83,0
9069,8,1,1,2,2,30,3,5,1,0,82,0
9070,4,1,1,2,2,30,3,6,0,0,60,0
9071,4,1,0,1,1,38,5,5,0,0,58,0
9072,5,1,0,2,1,35,1,3,0,0,71,0
9073,8,1,1,1,4,31,4,7,0,0,79,0
9074,8,1,1,3,1,30,4,2,0,0,83,0
9075,8,1,0,2,1,32,1,7,0,0,86,0
9076,7,1,0,2,1,29,3,5,0,0,53,0
9077,7,1,0,1,2,27,3,2,0,0,49,0
9078,2,1,1,1,1,39,3,11,0,0,53,0
9079,7,1,0,2,1,55,3,16,0,0,45,0
9080,4,1,1,2,1,28,5,5,1,0,62,0
9081,8,1,0,2,1,22,4,2,1,0,77,0
9082,4,2,1,2,1,47,5,7,1,0,60,0
9083,4,2,1,2,1,34,3,7,0,0,59,0
9084,5,1,0,2,1,31,5,7,1,0,74,0
9085,7,1,1,2,1,34,3,6,0,0,48,0
9086,4,1,1,1,1,44,5,4,1,0,57,0
9087,2,3,1,2,1,24,4,2,1,0,51,0
9088,2,1,0,2,1,34,3,4,1,0,49,0
9089,5,1,1,1,1,34,4,9,1,0,68,0
9090,7,2,0,2,1,34,1,2,0,0,50,0
9091,7,2,1,2,1,47,2,16,0,0,47,0
9092,8,2,1,2,1,56,4,14,0,0,83,0
9093,1,1,1,2,2,25,3,3,0,0,56,0
9094,5,2,1,1,2,31,3,6,0,0,72,0
9095,3,2,1,2,1,53,3,19,0,0,60,0
9096,5,1,0,1,1,29,4,2,1,0,71,0
9097,8,2,1,1,1,36,4,5,0,0,75,0
9098,8,1,1,2,1,45,3,14,0,0,73,0
9099,6,1,1,1,1,38,5,9,1,0,84,0
9100,4,2,0,2,1,39,3,12,0,0,55,0
9101,0,1,1,2,1,32,2,2,1,0,87,0
9102,7,2,1,1,1,34,3,8,0,0,51,0
9103,5,1,0,1,1,32,1,6,0,0,65,0
9104,7,1,1,1,1,31,4,6,0,0,47,0
9105,7,2,1,1,1,47,3,9,1,0,49,1
9106,7,1,1,1,1,38,4,5,0,0,52,0
9107,7,1,1,1,1,52,5,13,0,0,53,0
9108,1,1,1,1,1,33,5,5,1,0,59,0
9109,4,1,1,2,1,36,5,10,0,0,54,0
9110,8,2,1,1,1,49,3,20,1,0,80,0
9111,8,2,1,2,2,30,3,2,1,0,78,0
9112,0,1,1,2,1,28,4,2,0,0,82,0
9113,7,2,1,1,1,40,3,9,1,0,49,0
9114,1,1,1,2,2,30,3,4,1,0,58,0
9115,8,2,0,1,1,48,1,2,0,0,81,0
9116,7,1,1,1,1,34,3,8,0,0,51,0
9117,7,2,0,1,1,31,4,4,0,0,53,0
9118,0,2,1,2,4,34,5,2,1,0,81,0
9119,8,2,0,1,1,40,3,3,0,0,82,0
9120,7,2,1,1,1,49,3,15,0,0,64,1
9121,6,2,1,2,2,41,5,4,0,0,93,0
9122,5,2,0,2,1,32,1,4,0,0,70,0
9123,8,1,1,2,1,31,5,8,0,0,81,0
9124,5,1,1,1,1,29,1,4,0,0,79,1
9125,2,1,1,2,1,32,3,9,0,0,48,0
9126,7,1,1,2,1,26,3,2,0,0,48,0
9127,4,2,1,2,1,38,5,4,1,0,60,0
9128,1,1,0,2,2,27,4,4,0,0,63,0
9129,4,1,1,2,1,30,5,2,1,0,59,0
9130,4,1,1,1,1,35,4,7,0,0,61,0
9131,7,1,1,1,1,31,1,2,0,0,51,0
9132,4,1,0,2,1,43,4,11,1,0,58,0
9133,7,1,1,1,1,32,5,7,1,0,53,1
9134,8,1,1,2,1,54,3,25,0,0,79,0
9135,0,1,1,1,1,35,3,4,0,0,83,0
9136,0,1,1,2,1,30,3,5,0,0,88,0
9137,2,1,0,1,1,42,3,13,0,0,52,0
9138,8,1,0,1,1,28,1,5,1,0,80,1
9139,5,2,1,2,1,30,3,4,0,0,69,0
9140,2,1,0,1,1,28,4,5,1,0,49,0
9141,7,2,1,2,1,35,3,9,0,0,46,0
9142,5,2,0,1,1,33,3,3,1,0,74,0
9143,1,1,1,1,1,27,1,5,0,0,61,0
9144,4,1,1,2,1,28,5,2,0,0,60,0
9145,5,2,1,1,1,45,4,11,1,0,71,0
9146,3,1,1,1,1,31,5,2,1,0,60,0
9147,7,1,1,1,1,33,3,5,0,0,49,0
9148,7,1,1,1,1,28,5,2,1,0,44,0
9149,8,1,1,1,1,33,2,9,0,0,81,0
9150,7,1,1,1,1,33,5,4,1,0,47,0
9151,7,2,1,1,1,42,5,7,1,0,52,0
9152,4,1,0,1,1,33,4,5,1,0,56,0
9153,8,1,1,2,2,50,4,7,1,0,80,0
9154,7,1,0,1,1,28,2,4,0,0,48,0
9155,8,1,1,2,2,29,5,2,1,0,83,0
9156,7,1,1,3,2,38,5,11,0,0,51,0
9157,7,2,1,1,1,59,2,5,0,0,48,0
9158,7,2,0,1,1,32,3,6,0,0,49,0
9159,0,2,1,1,1,56,5,3,1,1,94,1
9160,0,1,1,1,1,36,4,7,0,0,84,0
9161,4,1,0,2,1,43,4,7,1,0,53,0
9162,5,1,0,2,1,31,4,4,0,0,76,0
9163,7,1,0,2,1,37,5,8,1,0,50,0
9164,7,1,0,1,1,33,1,2,0,0,46,0
9165,1,1,1,1,1,36,4,5,1,0,58,0
9166,7,1,0,1,1,28,4,3,1,0,48,1
9167,0,2,1,2,1,36,3,8,1,0,83,0
9168,7,1,1,2,1,30,3,4,1,0,50,0
9169,4,2,1,1,1,45,4,7,1,0,95,1
9170,4,1,1,1,1,33,3,7,1,0,61,0
9171,0,1,1,1,1,27,3,3,1,0,84,0
9172,7,1,1,1,2,34,4,2,0,0,49,0
9173,5,1,0,1,1,43,4,9,1,0,73,0
9174,5,1,1,2,2,43,3,6,0,0,69,0
9175,5,1,0,1,1,33,1,2,0,0,69,0
9176,4,1,0,1,1,35,5,8,1,0,57,0
9177,7,2,0,2,1,33,5,6,1,0,50,0
9178,7,2,1,2,1,34,3,6,0,0,49,0
9179,0,1,1,1,1,42,3,4,0,0,83,0
9180,7,1,0,1,1,27,4,6,0,1,49,0
9181,7,1,1,2,1,30,5,3,0,0,50,0
9182,7,1,1,1,1,41,4,6,0,0,47,0
9183,0,1,1,1,3,33,5,6,1,0,85,0
9184,2,1,0,2,1,27,3,2,1,0,49,0
9185,8,1,1,1,1,32,2,8,0,0,81,0
9186,8,1,0,2,1,26,4,3,1,0,84,1
9187,7,1,1,2,1,28,5,4,0,0,64,1
9188,5,2,1,2,1,56,3,17,0,0,70,0
9189,5,1,0,2,2,29,5,4,1,0,69,0
9190,4,2,1,2,1,42,1,7,0,0,56,0
9191,7,2,1,2,1,39,4,4,0,0,50,0
9192,7,1,1,1,1,36,5,3,0,0,51,0
9193,0,1,1,2,2,33,4,3,1,0,85,0
9194,7,1,0,1,3,54,1,3,0,0,52,0
9195,5,2,1,1,1,41,2,6,0,0,67,0
9196,1,1,1,2,1,31,3,4,0,0,64,0
9197,6,1,1,1,2,32,5,4,1,0,89,0
9198,4,1,1,1,1,31,4,7,1,0,59,0
9199,8,2,1,1,1,30,3,3,1,1,81,1
9200,8,1,0,1,1,30,3,7,0,0,84,0
9201,7,1,1,1,1,39,3,8,0,0,49,0
9202,5,1,1,1,1,37,4,3,0,0,71,0
9203,4,2,1,2,1,54,3,4,1,0,58,0
9204,6,2,1,2,1,35,5,8,1,0,86,0
9205,7,1,0,2,2,42,5,6,0,0,52,0
9206,4,1,0,2,1,27,3,2,1,0,57,0
9207,7,1,1,2,1,24,5,2,1,0,51,0
9208,0,1,1,1,2,35,5,3,1,0,82,0
9209,4,2,1,2,1,31,2,4,0,0,56,0
9210,7,1,1,2,1,40,4,8,0,0,49,0
9211,5,2,1,2,2,33,3,9,0,0,63,0
9212,4,1,1,1,1,50,1,7,0,0,55,0
9213,7,1,1,2,4,28,3,6,0,0,50,0
9214,7,2,1,2,1,39,5,12,1,0,48,0
9215,5,1,0,2,1,60,5,5,1,0,69,0
9216,8,1,1,1,3,32,3,7,0,0,83,0
9217,7,1,1,2,1,29,3,5,0,0,46,0
9218,7,1,1,2,3,27,1,3,0,0,53,0
9219,4,2,0,1,1,34,1,6,0,0,63,0
9220,1,1,0,2,2,30,5,6,0,0,60,0
9221,7,1,1,1,1,26,3,4,0,0,50,0
9222,8,1,0,1,1,30,2,4,0,0,77,0
9223,8,1,1,1,2,36,4,7,0,0,79,0
9224,0,1,1,1,1,34,2,2,0,0,85,0
9225,4,1,1,2,1,31,3,7,1,0,58,0
9226,2,1,1,2,1,30,4,6,0,0,50,0
9227,7,1,0,1,4,24,3,2,0,0,46,0
9228,4,1,1,2,1,37,5,3,0,0,71,1
9229,8,2,0,1,1,32,4,2,0,0,78,0
9230,7,1,1,2,1,25,3,2,0,0,46,0
9231,2,1,0,1,1,36,3,9,0,0,53,0
9232,8,1,1,1,2,43,4,13,0,0,77,0
9233,0,2,1,2,1,35,3,10,0,0,86,0
9234,6,2,1,2,1,32,5,2,1,0,85,1
9235,4,1,1,1,1,31,4,3,1,0,62,1
9236,7,1,1,1,1,46,3,4,0,0,49,0
9237,7,2,1,2,1,29,4,3,0,0,48,0
9238,7,1,1,1,1,28,3,3,0,0,48,0
9239,4,1,1,1,1,44,5,14,1,0,61,0
9240,7,1,1,1,1,36,4,3,1,0,53,0
9241,0,2,1,1,1,38,3,4,0,0,81,0
9242,4,1,0,1,1,43,3,3,1,0,60,0
9243,5,1,0,1,1,32,5,7,0,0,69,0
9244,5,1,0,1,1,33,2,8,0,0,69,0
9245,6,2,1,2,1,32,3,1,1,0,80,0
9246,7,2,1,1,1,33,4,7,1,0,49,1
9247,7,1,1,1,1,33,5,6,1,0,97,1
9248,0,1,1,1,2,34,3,4,0,0,88,0
9249,5,1,1,1,1,30,3,5,0,0,66,0
9250,0,1,1,1,1,36,3,4,0,0,84,0
9251,4,1,0,2,1,39,5,5,1,0,57,0
9252,5,1,0,1,1,47,3,6,0,0,71,0
9253,7,1,1,1,1,31,1,4,0,0,49,0
9254,8,1,1,1,2,33,2,3,1,0,76,0
9255,5,2,0,3,1,38,3,4,0,0,71,0
9256,5,1,0,2,1,29,4,3,1,0,75,0
9257,7,1,1,2,1,27,1,4,0,0,45,0
9258,4,2,1,1,1,33,5,7,0,0,60,0
9259,7,1,1,2,1,43,1,15,0,0,48,0
9260,7,1,0,2,2,30,1,4,0,0,49,0
9261,5,1,0,2,1,28,3,4,0,0,70,0
9262,8,1,0,1,1,28,3,4,0,0,81,0
9263,4,1,1,1,1,23,4,2,0,0,59,0
9264,7,1,1,2,2,44,3,13,0,0,49,0
9265,4,1,1,2,1,27,5,2,1,0,58,0
9266,5,2,0,2,1,50,1,4,0,0,68,0
9267,1,1,1,1,3,42,3,7,0,0,60,0
9268,8,2,1,2,2,42,4,4,1,0,82,0
9269,4,1,1,1,1,32,5,7,1,0,55,0
9270,7,1,1,1,2,32,2,3,1,0,47,0
9271,7,1,1,2,2,28,3,2,1,0,51,0
9272,5,1,1,1,1,30,1,6,0,0,69,0
9273,4,1,1,2,1,31,3,7,0,0,61,0
9274,8,1,1,1,1,41,4,7,1,1,91,1
9275,5,1,0,2,1,33,3,9,0,0,69,0
9276,7,1,1,2,1,38,3,7,0,0,51,0
9277,2,1,0,2,1,28,4,6,1,0,50,0
9278,7,1,1,1,1,30,3,5,0,0,50,0
9279,7,1,0,2,1,26,1,2,0,0,52,0
9280,5,2,1,2,1,35,5,3,1,0,69,0
9281,5,2,0,1,1,33,3,3,0,0,75,0
9282,7,1,1,1,1,35,1,5,0,0,49,0
9283,7,1,1,1,1,30,1,9,0,0,47,0
9284,7,1,1,1,1,38,3,4,1,0,49,0
9285,0,1,1,2,1,49,3,18,0,0,83,0
9286,7,2,0,2,1,40,3,7,0,0,50,0
9287,4,1,0,2,1,31,2,5,1,0,59,0
9288,4,2,1,1,1,38,3,9,0,0,62,0
9289,5,2,1,1,1,41,5,15,0,0,70,0
9290,7,1,1,1,1,34,4,2,0,0,52,0
9291,7,1,0,1,2,32,3,9,0,0,46,0
9292,5,2,0,2,1,51,2,11,1,0,71,1
9293,5,2,1,1,1,57,2,4,0,0,70,0
9294,4,1,1,1,1,37,3,3,0,0,61,0
9295,7,2,1,2,1,41,3,12,0,0,53,0
9296,8,1,1,3,1,33,4,9,1,0,76,0
9297,7,1,1,1,2,39,1,3,1,0,51,0
9298,8,2,0,2,1,40,3,3,0,0,78,0
9299,7,1,0,2,1,33,3,9,0,0,49,0
9300,2,1,1,1,1,31,5,3,0,0,54,0
9301,5,2,0,1,1,37,4,7,1,0,71,0
9302,7,1,1,2,1,38,3,4,0,0,65,1
9303,8,1,1,1,3,34,1,5,1,0,79,0
9304,7,2,1,1,1,47,1,3,0,0,45,0
9305,7,1,1,2,4,27,3,6,0,0,47,0
9306,7,1,0,1,1,31,5,4,0,0,52,0
9307,0,2,1,1,2,44,3,16,0,0,84,0
9308,4,1,1,1,1,56,2,20,0,0,58,0
9309,4,1,0,1,1,36,1,3,0,0,58,0
9310,4,1,0,2,1,38,4,7,0,0,57,0
9311,7,1,1,2,1,36,5,2,1,0,41,0
9312,5,1,0,2,1,29,3,3,0,0,70,0
9313,4,1,0,2,1,34,4,8,0,0,57,0
9314,4,2,1,2,1,40,2,12,0,0,58,0
9315,2,1,0,1,1,29,5,4,1,0,47,0
9316,8,1,1,2,1,28,3,5,0,0,77,0
9317,5,2,0,1,1,36,1,8,0,0,70,0
9318,7,1,1,1,2,33,1,8,0,0,49,0
9319,7,1,1,1,1,30,3,5,0,0,53,0
9320,5,2,0,2,1,40,5,10,1,0,65,0
9321,8,1,1,1,1,31,4,3,0,0,80,0
9322,5,1,0,1,1,27,1,4,0,0,73,0
9323,8,1,0,1,1,36,3,9,0,0,79,0
9324,2,1,0,1,1,33,3,7,0,0,51,0
9325,7,1,0,1,1,38,4,7,0,0,48,0
9326,4,2,0,1,1,36,1,4,1,0,58,0
9327,4,1,1,2,1,32,3,8,1,0,58,0
9328,7,2,1,1,2,36,3,7,0,0,54,0
9329,0,1,1,2,2,29,3,4,0,0,87,0
9330,5,1,0,2,1,32,5,5,1,0,69,1
9331,4,1,1,2,1,48,2,4,0,0,58,0
9332,0,1,1,1,1,32,5,6,0,0,80,0
9333,8,1,1,1,1,23,4,2,0,0,80,0
9334,5,2,0,2,1,37,5,8,0,0,86,1
9335,0,1,1,1,1,54,3,16,0,0,82,0
9336,4,1,0,1,1,33,5,3,1,0,59,0
9337,0,1,1,1,2,27,4,5,0,0,84,0
9338,8,1,0,2,1,28,1,3,0,0,81,0
9339,4,1,0,1,1,33,1,9,0,0,58,0
9340,8,1,0,3,1,26,3,3,1,0,75,0
9341,2,2,1,2,1,39,3,7,0,0,48,0
9342,6,2,1,1,2,30,1,4,0,0,80,0
9343,0,1,1,2,1,30,4,2,0,0,83,0
9344,8,2,1,1,1,48,3,20,0,0,77,0
9345,4,1,0,1,1,28,3,4,1,0,59,0
9346,5,1,0,2,1,45,4,16,0,0,68,0
9347,7,1,1,2,1,29,3,6,0,0,53,0
9348,8,2,0,3,1,33,5,7,1,0,80,0
9349,7,1,1,1,1,28,1,4,0,0,52,0
9350,5,1,0,1,2,30,1,8,1,0,67,0
9351,5,1,0,2,1,39,3,4,1,0,68,0
9352,0,1,1,1,1,28,5,2,1,0,85,0
9353,7,2,1,1,1,45,3,16,1,0,53,1
9354,8,1,0,2,4,32,5,8,0,0,93,1
9355,5,1,1,1,3,27,4,3,1,0,68,1
9356,7,1,1,2,1,33,1,6,0,1,54,0
9357,1,1,1,1,1,35,3,2,1,0,55,0
9358,4,2,0,1,1,50,5,21,1,0,56,0
9359,5,1,0,1,1,31,3,6,0,0,72,0
9360,3,1,1,2,3,30,3,6,1,0,58,0
9361,4,1,1,1,1,37,5,4,1,0,63,0
9362,8,2,1,1,1,39,2,4,1,0,72,0
9363,4,1,1,2,1,29,3,2,0,0,59,0
9364,4,1,1,1,1,41,4,14,1,0,59,0
9365,5,1,0,2,2,36,2,8,1,0,71,1
9366,7,2,0,2,1,33,5,5,0,0,51,0
9367,7,1,1,1,1,43,5,3,1,0,50,0
9368,7,1,1,2,1,60,3,16,0,0,50,0
9369,7,1,0,2,2,35,1,10,0,0,58,0
9370,4,1,0,2,2,60,5,18,1,0,61,0
9371,1,1,1,1,2,27,3,3,0,0,58,0
9372,7,2,0,2,1,40,3,11,0,0,51,0
9373,7,1,1,1,1,39,4,8,0,0,49,0
9374,7,2,1,1,2,50,2,6,0,0,48,0
9375,7,1,1,1,1,25,4,2,0,0,46,0
9376,7,1,1,2,1,32,3,6,0,0,51,0
9377,1,1,1,2,1,40,2,6,0,0,61,0
9378,8,2,1,1,1,54,5,3,1,0,82,0
9379,7,2,0,1,3,52,1,3,0,0,50,0
9380,5,2,1,2,1,42,3,17,0,0,82,1
9381,7,1,1,1,1,32,5,6,0,0,50,0
9382,8,2,0,1,1,35,3,7,0,0,79,0
9383,8,2,1,2,2,40,4,13,1,0,81,0
9384,7,1,1,1,1,30,2,6,0,0,50,0
9385,4,2,1,1,1,36,2,2,1,0,55,0
9386,4,1,0,2,1,35,4,10,1,0,58,0
9387,6,1,1,2,1,28,2,4,0,0,85,0
9388,8,2,1,2,1,34,2,5,1,0,78,1
9389,7,1,1,2,2,36,3,8,0,0,52,0
9390,4,1,0,1,1,37,5,5,1,0,59,1
9391,0,2,1,1,1,32,5,7,0,0,84,0
9392,4,1,1,2,1,32,3,6,0,0,59,0
9393,1,1,0,2,1,43,4,13,0,0,62,0
9394,4,3,1,1,3,25,5,2,1,0,57,0
9395,4,1,0,2,1,35,4,7,0,0,56,0
9396,1,1,1,1,1,28,5,5,1,0,60,0
9397,4,1,1,1,1,28,1,4,0,0,66,0
9398,4,1,0,2,1,32,4,6,1,0,56,0
9399,4,1,0,1,1,25,4,3,1,0,59,0
9400,4,1,1,1,1,36,2,3,1,0,60,0
9401,7,1,1,1,1,26,2,5,0,0,53,0
9402,7,1,1,2,2,30,3,3,0,0,49,0
9403,7,1,1,1,1,34,5,4,0,0,44,0
9404,2,2,1,2,1,48,1,19,1,0,54,0
9405,7,2,0,1,1,38,3,4,0,0,47,0
9406,7,1,1,1,1,36,1,11,0,0,48,0
9407,5,2,0,1,3,48,3,15,0,0,65,0
9408,4,1,0,1,1,50,4,16,1,0,63,0
9409,4,2,0,1,1,38,3,3,1,0,61,0
9410,7,1,0,2,2,31,3,3,0,0,48,0
9411,4,2,1,2,1,36,3,4,0,0,70,1
9412,7,2,1,1,1,34,3,3,1,0,48,0
9413,8,2,0,2,1,41,3,6,0,0,83,0
9414,8,1,0,1,1,29,3,2,1,0,80,1
9415,1,1,1,2,1,34,1,8,0,0,57,0
9416,5,1,0,1,1,40,3,8,0,0,67,0
9417,7,2,1,2,1,50,5,11,0,0,49,0
9418,4,1,1,2,1,28,4,5,0,0,61,0
9419,7,1,0,2,1,35,1,9,0,0,48,0
9420,8,1,1,2,1,26,1,5,0,0,82,0
9421,7,1,0,1,1,37,1,5,1,0,49,0
9422,7,1,1,1,2,37,2,3,0,0,52,0
9423,8,1,0,3,1,51,3,3,1,0,80,0
9424,7,1,0,1,1,38,3,9,0,0,51,0
9425,8,2,1,1,1,32,3,3,0,0,78,0
9426,7,1,0,2,1,31,3,4,1,0,51,0
9427,1,2,0,1,1,34,3,3,0,0,59,0
9428,4,1,0,2,1,38,4,4,0,0,63,0
9429,4,1,0,2,1,36,5,2,1,0,57,0
9430,8,1,1,1,1,47,3,6,0,0,75,0
9431,7,1,1,2,1,36,5,5,0,0,49,0
9432,7,1,0,1,1,38,5,10,0,0,52,0
9433,7,1,1,1,1,30,3,5,0,0,46,0
9434,4,1,1,2,2,41,4,7,1,0,70,1
9435,7,1,1,1,1,31,4,4,0,0,53,0
9436,7,1,0,1,1,32,2,3,0,0,51,0
9437,5,1,0,2,1,31,3,7,0,0,64,0
9438,7,2,0,1,1,53,5,5,1,0,46,0
9439,1,1,1,1,2,35,4,9,0,0,59,0
9440,5,2,1,2,1,35,3,3,0,0,69,0
9441,7,2,1,1,1,32,4,3,1,0,50,0
9442,0,2,1,1,1,33,4,5,0,0,84,0
9443,7,1,0,1,1,31,4,2,0,0,52,0
9444,4,1,1,2,1,29,2,4,1,0,57,0
9445,4,2,0,1,1,50,3,3,0,0,62,0
9446,2,1,1,2,1,25,1,3,0,0,52,0
9447,7,1,1,2,3,31,1,6,0,0,53,0
9448,5,1,1,1,4,32,3,3,0,0,69,0
9449,5,1,0,1,1,36,4,7,1,0,70,0
9450,5,1,1,2,1,30,4,7,0,0,71,0
9451,7,2,1,1,1,37,3,10,0,0,49,0
9452,7,1,0,2,1,25,2,3,0,0,52,0
9453,5,1,1,1,1,28,3,3,0,0,70,0
9454,5,1,1,1,1,29,5,3,1,0,66,1
9455,4,2,0,1,1,42,3,9,0,0,59,0
9456,1,1,0,1,2,36,5,8,0,0,63,0
9457,7,1,0,1,1,36,3,5,1,0,50,0
9458,3,2,1,1,1,39,2,8,1,0,57,0
9459,4,2,1,1,1,44,2,16,0,0,61,0
9460,7,1,1,1,1,43,4,6,0,0,47,0
9461,7,1,1,1,1,51,4,8,1,0,56,0
9462,7,1,1,1,1,28,5,2,0,0,49,0
9463,4,1,1,1,2,38,5,11,0,0,59,0
9464,8,2,1,2,2,33,3,6,0,0,82,0
9465,4,1,1,1,1,29,3,3,0,0,59,0
9466,7,2,1,1,1,33,5,8,1,0,48,0
9467,4,1,1,1,1,47,1,17,0,0,58,0
9468,4,1,0,1,2,31,3,4,1,0,55,1
9469,0,2,1,2,1,31,2,5,0,0,85,1
9470,4,1,0,1,1,56,4,10,0,0,61,0
9471,7,2,1,1,1,48,3,5,0,0,48,0
9472,4,1,0,1,1,58,4,17,1,0,62,0
9473,7,1,1,2,1,26,3,2,1,0,54,1
9474,4,1,1,1,1,42,4,13,0,0,57,0
9475,4,1,1,1,1,45,3,3,1,0,61,0
9476,7,1,1,2,1,33,4,6,1,0,60,1
9477,1,1,1,1,1,30,3,5,1,0,62,0
9478,0,2,1,2,2,35,5,3,1,0,91,0
9479,4,1,0,1,1,33,3,5,1,0,59,0
9480,5,2,0,1,1,40,5,5,0,0,68,0
