employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
2626,Technology,33,Master's & above,m,other,1,39,2,9,0,0,78,0
2627,Sales & Marketing,4,Bachelor's,m,other,1,34,5,4,0,1,63,1
2628,Operations,5,Master's & above,f,sourcing,1,35,5,3,1,0,62,0
2629,Technology,20,Bachelor's,m,other,1,31,4,2,0,0,82,0
2630,Operations,7,Bachelor's,m,sourcing,1,32,4,8,1,0,60,0
2631,Analytics,22,Bachelor's,m,sourcing,1,28,2,3,1,0,84,0
2632,Technology,23,Master's & above,m,other,3,37,3,7,0,0,84,0
2633,Finance,2,Bachelor's,m,sourcing,2,24,3,2,0,0,60,0
2634,Sales & Marketing,15,Bachelor's,m,sourcing,1,39,3,8,0,0,46,0
2635,Analytics,22,Bachelor's,m,sourcing,1,26,4,2,0,0,84,0
2636,Sales & Marketing,22,Bachelor's,m,sourcing,1,35,5,2,1,0,48,1
2637,Operations,34,Bachelor's,m,other,1,34,1,6,0,0,58,0
2638,Technology,22,Bachelor's,m,sourcing,1,32,3,6,1,0,81,0
2639,Sales & Marketing,26,Bachelor's,m,other,1,41,2,8,0,0,46,0
2640,Sales & Marketing,11,Bachelor's,m,other,1,37,1,7,0,0,51,0
2641,Analytics,7,Bachelor's,m,other,2,29,5,7,1,0,88,0
2642,Procurement,7,Bachelor's,f,sourcing,1,30,4,5,0,0,69,0
2643,Sales & Marketing,2,Bachelor's,f,sourcing,1,44,5,7,0,0,54,0
2644,Operations,34,Bachelor's,m,other,1,28,2,2,0,0,59,0
2645,Sales & Marketing,22,Master's & above,m,other,1,57,1,12,0,0,52,0
2646,Sales & Marketing,7,Bachelor's,m,other,2,44,2,11,0,0,51,0
2647,Operations,10,Master's & above,f,sourcing,1,31,2,3,1,0,59,0
2648,Procurement,26,Bachelor's,m,sourcing,3,30,5,3,0,0,73,0
2649,R&D,31,Bachelor's,m,other,1,35,3,7,0,0,85,0
2650,Procurement,13,Bachelor's,f,sourcing,1,34,4,2,1,0,67,1
2651,Operations,19,Bachelor's,m,sourcing,2,36,3,4,1,0,60,0
2652,Sales & Marketing,7,Bachelor's,m,other,1,48,3,20,1,0,49,1
2653,Operations,13,Bachelor's,f,sourcing,1,39,3,7,1,0,59,1
2654,Operations,14,Bachelor's,m,other,1,31,3,6,1,0,59,0
2655,Operations,22,Bachelor's,m,other,1,31,3,2,0,0,52,0
2656,HR,2,Master's & above,f,other,1,48,5,5,0,0,51,0
2657,Sales & Marketing,31,Bachelor's,m,other,2,40,3,10,0,0,46,0
2658,Operations,32,Bachelor's,m,other,1,28,5,6,0,0,57,0
2659,Legal,22,Bachelor's,m,other,1,32,1,5,0,0,56,0
2660,Sales & Marketing,7,Bachelor's,m,sourcing,3,37,1,5,1,1,50,0
2661,Analytics,2,Master's & above,m,sourcing,1,47,5,19,0,0,86,0
2662,Operations,29,Bachelor's,m,other,1,45,3,8,0,0,58,0
2663,Sales & Marketing,5,Bachelor's,m,other,1,36,5,7,1,0,44,0
2664,Analytics,31,Bachelor's,f,other,1,26,5,2,0,0,85,0
2665,Operations,29,Master's & above,f,sourcing,1,37,4,9,0,0,60,0
2666,Sales & Marketing,7,Master's & above,f,other,1,40,5,4,0,0,50,0
2667,Sales & Marketing,1,Master's & above,m,sourcing,1,42,5,9,1,0,47,0
2668,Technology,2,Master's & above,m,sourcing,1,48,3,18,0,0,80,0
2669,Operations,22,Bachelor's,m,other,1,27,4,4,0,0,59,0
2670,Legal,2,Bachelor's,m,sourcing,1,41,3,6,0,0,58,0
2671,Technology,26,Master's & above,m,other,1,53,4,9,0,0,82,0
2672,Operations,2,Master's & above,f,other,1,54,3,7,0,0,60,0
2673,Sales & Marketing,22,Master's & above,m,other,1,31,1,6,0,0,53,0
2674,Sales & Marketing,10,Master's & above,m,other,1,37,5,10,1,0,43,0
2675,Sales & Marketing,19,Bachelor's,m,sourcing,1,34,3,9,0,0,51,0
2676,Finance,22,Bachelor's,m,other,1,28,5,3,1,0,62,1
2677,Analytics,13,Bachelor's,m,other,1,31,4,5,0,0,82,0
2678,Sales & Marketing,7,Bachelor's,f,other,1,35,4,7,1,0,51,1
2679,Technology,6,Bachelor's,m,sourcing,1,30,1,5,0,0,77,0
2680,Analytics,26,Bachelor's,m,other,2,37,3,3,0,0,80,0
2681,Sales & Marketing,15,Bachelor's,m,sourcing,1,36,4,10,0,0,44,0
2682,Technology,15,Bachelor's,m,other,1,33,5,7,1,0,84,0
2683,HR,2,Bachelor's,f,sourcing,1,53,3,19,0,0,56,0
2684,Operations,15,Bachelor's,f,other,1,30,5,6,0,0,76,1
2685,Sales & Marketing,13,Master's & above,m,sourcing,1,46,4,5,1,0,51,0
2686,Sales & Marketing,26,Master's & above,m,other,1,47,3,4,1,0,53,0
2687,Analytics,29,Bachelor's,m,other,1,29,5,2,1,0,83,0
2688,Procurement,2,Bachelor's,m,other,1,56,3,11,0,0,70,0
2689,Sales & Marketing,7,Bachelor's,m,sourcing,1,44,1,2,0,0,50,0
2690,Sales & Marketing,14,Bachelor's,m,other,1,37,5,4,0,0,51,0
2691,Technology,16,Bachelor's,f,other,1,28,3,2,1,0,78,0
2692,Procurement,22,Bachelor's,m,other,2,29,4,3,1,0,71,0
2693,HR,2,Master's & above,m,other,1,35,4,7,0,0,50,0
2694,Sales & Marketing,4,Bachelor's,f,other,1,29,3,3,1,0,49,0
2695,R&D,22,Master's & above,m,sourcing,1,41,4,9,1,0,87,0
2696,Operations,22,Master's & above,m,sourcing,1,28,3,6,0,0,59,0
2697,Analytics,15,Master's & above,m,other,2,33,4,5,0,0,85,0
2698,Sales & Marketing,7,Bachelor's,m,sourcing,2,36,1,8,0,0,50,0
2699,Operations,20,Master's & above,m,other,1,38,5,4,0,0,60,0
2700,Procurement,2,Bachelor's,f,other,1,40,3,12,0,0,65,0
2701,Finance,28,Bachelor's,m,other,1,31,3,5,0,0,55,0
2702,Technology,16,Bachelor's,m,other,3,37,4,9,0,0,81,0
2703,R&D,8,Bachelor's,m,other,1,30,4,5,1,0,85,0
2704,Sales & Marketing,14,Bachelor's,m,other,1,34,2,8,1,0,50,0
2705,Legal,2,Bachelor's,m,sourcing,1,28,3,3,0,0,56,0
2706,Analytics,28,Master's & above,m,other,1,32,4,4,0,0,84,0
2707,Legal,7,Master's & above,m,sourcing,1,41,5,10,1,0,61,0
2708,Sales & Marketing,24,Bachelor's,m,other,1,31,2,2,0,0,49,0
2709,Legal,13,Bachelor's,m,sourcing,1,35,3,7,0,0,60,0
2710,HR,2,Bachelor's,f,other,1,45,3,6,0,0,56,0
2711,Operations,12,Bachelor's,f,other,1,30,4,4,0,0,59,0
2712,Operations,22,Bachelor's,m,sourcing,1,30,4,5,1,0,61,0
2713,Operations,27,Bachelor's,f,sourcing,1,36,4,10,0,0,57,0
2714,Sales & Marketing,2,Master's & above,m,other,3,33,3,3,0,0,49,0
2715,Finance,31,Bachelor's,f,sourcing,3,27,1,2,0,0,62,0
2716,Sales & Marketing,30,Bachelor's,m,sourcing,1,24,1,2,0,0,53,0
2717,Sales & Marketing,13,Bachelor's,m,other,1,50,2,13,0,0,50,0
2718,Procurement,2,Master's & above,m,sourcing,1,36,5,10,1,0,63,0
2719,Technology,31,Bachelor's,m,other,2,34,4,2,0,0,83,0
2720,Analytics,16,Bachelor's,m,sourcing,1,40,1,4,0,0,80,0
2721,HR,7,Master's & above,m,other,1,33,2,5,1,0,51,0
2722,Procurement,5,Master's & above,m,sourcing,2,35,3,8,0,0,71,0
2723,Sales & Marketing,10,Master's & above,f,sourcing,1,32,2,5,0,0,56,0
2724,Technology,2,Bachelor's,m,other,1,50,1,7,0,0,79,0
2725,HR,2,Master's & above,m,sourcing,2,46,3,2,0,0,51,0
2726,Procurement,23,Bachelor's,f,other,3,35,3,5,0,0,67,0
2727,Procurement,10,Master's & above,m,other,1,38,4,10,1,0,65,0
2728,Sales & Marketing,17,Master's & above,m,other,1,44,3,14,0,0,49,0
2729,Technology,16,Bachelor's,f,other,1,28,5,2,1,0,83,0
2730,Sales & Marketing,2,Bachelor's,f,other,1,45,3,5,0,0,46,0
2731,Sales & Marketing,17,Bachelor's,m,sourcing,1,41,3,6,0,0,46,0
2732,Operations,23,Master's & above,f,other,1,34,4,7,1,0,61,0
2733,Operations,2,Bachelor's,f,other,1,50,5,16,0,0,54,0
2734,Procurement,16,Bachelor's,m,sourcing,1,35,3,3,1,0,74,1
2735,Finance,22,Bachelor's,f,other,2,28,3,4,1,0,62,0
2736,Operations,2,Bachelor's,m,sourcing,2,31,5,3,1,0,62,0
2737,Operations,11,Bachelor's,m,other,1,33,4,10,0,0,55,0
2738,Sales & Marketing,9,Bachelor's,m,sourcing,1,31,2,3,0,0,49,0
2739,Procurement,10,Bachelor's,m,other,1,29,3,7,0,0,68,0
2740,Sales & Marketing,2,Bachelor's,m,sourcing,2,32,2,7,1,0,54,0
2741,Finance,32,Bachelor's,m,sourcing,1,27,1,2,0,0,56,0
2742,Procurement,30,Bachelor's,f,sourcing,1,38,5,8,1,0,67,0
2743,Operations,31,Bachelor's,f,other,1,25,4,2,1,0,56,0
2744,Legal,2,Bachelor's,m,other,1,28,5,2,1,0,56,1
2745,Operations,21,Master's & above,m,other,1,37,3,7,0,0,55,0
2746,Finance,2,Bachelor's,m,sourcing,1,30,5,2,1,0,57,0
2747,HR,26,Bachelor's,m,other,1,29,3,5,0,0,48,0
2748,Procurement,15,Bachelor's,f,other,1,37,4,11,0,0,69,0
2749,Procurement,15,Master's & above,m,sourcing,1,40,3,6,0,0,71,0
2750,Finance,29,Bachelor's,m,other,1,25,3,2,0,0,52,0
2751,Analytics,28,Bachelor's,m,other,1,38,5,3,1,0,82,0
2752,Operations,2,Bachelor's,m,sourcing,3,25,5,2,1,0,61,0
2753,Operations,20,Bachelor's,m,sourcing,1,41,3,5,0,0,60,0
2754,Technology,30,Master's & above,m,other,1,37,3,7,0,0,85,0
2755,Procurement,23,Bachelor's,m,sourcing,1,32,4,6,1,0,73,0
2756,Sales & Marketing,2,Bachelor's,m,other,1,23,1,2,0,0,49,0
2757,Procurement,7,Bachelor's,m,other,1,39,3,6,0,0,70,0
2758,Operations,22,Bachelor's,f,sourcing,3,27,2,4,0,0,60,0
2759,Operations,26,Bachelor's,m,other,1,36,5,9,1,0,61,0
2760,Technology,2,Bachelor's,f,other,2,32,4,5,0,0,78,0
2761,Operations,15,Bachelor's,m,other,1,49,5,9,1,0,59,0
2762,Technology,2,Master's & above,f,other,1,43,4,7,0,0,82,0
2763,R&D,26,Bachelor's,m,sourcing,1,36,3,7,0,0,86,0
2764,Legal,13,Bachelor's,m,other,1,31,3,3,0,0,57,0
2765,Sales & Marketing,12,Bachelor's,m,sourcing,1,28,3,5,0,0,52,0
2766,Technology,11,Master's & above,m,other,1,43,5,7,1,0,82,0
2767,Sales & Marketing,31,Bachelor's,m,other,1,30,5,3,0,0,49,0
2768,Technology,13,Bachelor's,f,other,1,30,3,2,0,0,79,0
2769,Procurement,20,Bachelor's,m,other,1,38,3,5,1,0,72,0
2770,Analytics,32,Bachelor's,m,sourcing,2,29,1,3,0,0,83,0
2771,Analytics,22,Bachelor's,m,sourcing,1,31,3,3,1,0,84,1
2772,Analytics,7,Bachelor's,m,other,1,40,4,10,1,0,82,0
2773,Sales & Marketing,19,Bachelor's,m,other,3,33,1,7,0,0,46,0
2774,Sales & Marketing,22,Bachelor's,m,sourcing,6,26,2,3,0,1,49,0
2775,Sales & Marketing,2,Bachelor's,m,other,1,25,5,2,0,0,54,0
2776,Analytics,2,Bachelor's,m,other,1,33,3,2,0,0,85,0
2777,Sales & Marketing,31,Master's & above,m,other,2,48,3,15,0,0,52,0
2778,Operations,32,Bachelor's,f,sourcing,1,37,3,3,1,0,62,0
2779,Sales & Marketing,13,Bachelor's,m,sourcing,1,55,5,14,0,0,49,0
2780,Technology,26,Bachelor's,m,sourcing,1,39,4,12,1,0,80,0
2781,Operations,7,Bachelor's,f,other,1,34,4,6,1,0,59,0
2782,Operations,2,Bachelor's,m,other,1,20,1,2,0,0,63,0
2783,Sales & Marketing,2,Bachelor's,m,other,2,39,3,12,1,0,48,0
2784,Operations,11,Master's & above,f,sourcing,1,40,3,11,0,0,64,0
2785,Operations,7,Bachelor's,m,sourcing,1,28,3,4,0,0,61,0
2786,Sales & Marketing,5,Bachelor's,m,other,2,41,3,9,0,0,51,0
2787,Analytics,4,Bachelor's,m,other,1,29,4,4,0,0,83,0
2788,Operations,32,Bachelor's,m,sourcing,1,35,3,7,0,0,61,0
2789,Technology,28,Master's & above,f,sourcing,1,41,3,8,0,0,79,0
2790,HR,22,Master's & above,m,other,1,31,5,5,1,0,49,0
2791,Analytics,13,Master's & above,m,sourcing,1,38,3,4,0,0,83,0
2792,Operations,7,Master's & above,f,other,1,47,3,13,0,0,58,0
2793,Operations,13,Master's & above,f,other,2,35,3,7,0,0,57,0
2794,Technology,2,Below Secondary,f,other,2,20,3,2,1,0,83,0
2795,Operations,23,Master's & above,m,other,1,39,3,7,0,0,60,0
2796,Technology,13,Bachelor's,m,sourcing,2,40,3,9,0,0,84,0
2797,Finance,23,Master's & above,m,other,1,36,3,7,0,0,68,0
2798,Operations,2,Bachelor's,f,other,1,37,5,5,0,0,76,1
2799,Technology,7,Master's & above,m,sourcing,1,31,5,6,1,0,81,1
2800,Sales & Marketing,2,Bachelor's,m,sourcing,1,31,3,6,1,0,47,0
2801,Procurement,4,Master's & above,m,other,2,41,3,15,1,0,72,0
2802,Procurement,28,Bachelor's,m,other,1,29,3,2,0,0,70,0
2803,Sales & Marketing,2,Bachelor's,m,other,1,53,5,7,0,0,48,0
2804,Analytics,28,Master's & above,m,other,1,34,4,8,0,0,83,0
2805,Operations,22,Master's & above,f,other,1,57,5,15,0,0,64,0
2806,Sales & Marketing,31,Bachelor's,m,other,1,30,5,4,1,0,46,0
2807,Analytics,11,Bachelor's,m,sourcing,1,37,3,9,0,0,88,0
2808,Operations,22,Bachelor's,f,sourcing,1,37,3,5,1,0,59,0
2809,Technology,2,Bachelor's,f,sourcing,1,46,5,7,1,0,78,0
2810,Operations,31,Master's & above,m,sourcing,1,32,3,4,0,0,58,0
2811,Operations,7,Master's & above,f,other,2,41,2,13,0,0,55,0
2812,Sales & Marketing,19,Bachelor's,m,other,1,34,4,10,0,0,53,0
2813,Analytics,11,Master's & above,m,other,1,32,3,9,0,0,79,0
2814,R&D,26,Bachelor's,m,sourcing,1,32,4,5,0,0,85,0
2815,Technology,22,Bachelor's,f,sourcing,1,30,1,1,0,0,81,0
2816,R&D,31,Master's & above,m,sourcing,1,36,5,2,1,0,84,0
2817,Sales & Marketing,2,Master's & above,m,other,1,45,4,4,0,0,52,0
2818,Technology,26,Bachelor's,m,sourcing,3,28,3,2,0,0,78,0
2819,Procurement,31,Bachelor's,f,other,2,29,3,4,0,0,71,0
2820,Technology,7,Master's & above,m,sourcing,1,47,1,14,0,0,80,0
2821,Operations,26,Bachelor's,f,sourcing,1,35,4,7,1,0,63,0
2822,Operations,32,Bachelor's,m,sourcing,1,38,3,7,0,0,65,0
2823,Sales & Marketing,2,Master's & above,f,other,3,42,1,5,1,1,45,0
2824,Procurement,22,Bachelor's,m,other,1,25,4,2,0,0,73,0
2825,Sales & Marketing,4,Master's & above,f,other,1,41,3,9,0,0,52,0
2826,Technology,2,Bachelor's,m,other,2,35,3,7,0,0,77,0
2827,Analytics,26,Bachelor's,m,other,1,26,3,2,1,0,89,0
2828,Finance,15,Bachelor's,m,other,1,28,1,6,0,0,59,0
2829,Operations,27,Bachelor's,m,other,1,35,5,8,1,0,59,1
2830,Analytics,20,Bachelor's,m,other,1,27,2,2,0,0,83,0
2831,Analytics,22,Master's & above,m,other,1,29,5,4,0,0,83,0
2832,Operations,16,Bachelor's,f,sourcing,1,29,3,4,0,0,60,0
2833,Analytics,7,Bachelor's,m,sourcing,1,26,1,4,0,0,86,0
2834,Technology,22,Bachelor's,f,other,1,37,4,2,0,0,78,0
2835,Sales & Marketing,7,Bachelor's,f,other,1,32,3,6,0,0,52,0
2836,Sales & Marketing,26,Bachelor's,m,other,1,39,5,9,1,0,49,0
2837,Sales & Marketing,15,Bachelor's,f,other,1,29,4,4,0,0,56,0
2838,Operations,22,Bachelor's,f,referred,1,32,5,7,0,0,59,0
2839,Analytics,32,Bachelor's,m,sourcing,1,36,3,4,1,0,81,0
2840,Sales & Marketing,7,Bachelor's,m,other,1,30,1,4,1,0,49,1
2841,Legal,29,Bachelor's,m,sourcing,1,30,4,4,1,0,64,0
2842,Sales & Marketing,2,Bachelor's,f,other,1,55,1,6,0,0,47,0
2843,Sales & Marketing,13,Bachelor's,m,sourcing,1,28,1,2,0,0,48,0
2844,Analytics,2,Bachelor's,m,sourcing,1,38,4,11,0,0,84,0
2845,Sales & Marketing,29,Master's & above,m,other,1,33,3,10,0,0,48,0
2846,Sales & Marketing,28,Bachelor's,m,sourcing,1,32,3,6,0,0,50,0
2847,Technology,7,Bachelor's,m,sourcing,1,31,3,6,1,0,79,0
2848,Operations,8,Master's & above,m,sourcing,1,38,3,5,0,0,61,0
2849,Sales & Marketing,7,Bachelor's,m,sourcing,1,36,1,2,1,0,53,0
2850,Operations,13,Bachelor's,f,referred,1,30,2,8,1,0,58,0
2851,Technology,27,Below Secondary,m,sourcing,2,23,5,2,1,0,80,0
2852,Technology,22,Master's & above,m,other,1,48,1,15,0,0,80,0
2853,Procurement,7,Bachelor's,f,other,1,43,3,4,0,0,67,0
2854,Procurement,2,Bachelor's,f,other,1,38,4,10,1,0,83,1
2855,Sales & Marketing,7,Master's & above,m,other,1,48,1,19,0,0,52,0
2856,Operations,16,Bachelor's,f,sourcing,1,26,4,3,0,0,59,0
2857,Sales & Marketing,14,Bachelor's,m,other,1,34,5,5,1,0,49,0
2858,Operations,23,Master's & above,m,sourcing,1,38,5,3,0,0,58,0
2859,Procurement,13,Bachelor's,m,other,2,31,1,8,0,0,73,0
2860,Sales & Marketing,2,Master's & above,f,sourcing,1,49,4,4,0,0,44,0
2861,Sales & Marketing,16,Bachelor's,m,other,1,42,5,15,0,0,46,0
2862,Technology,26,Master's & above,f,other,1,35,5,9,1,0,86,0
2863,Operations,22,Master's & above,m,sourcing,1,55,1,5,0,0,62,0
2864,Sales & Marketing,7,Master's & above,f,other,3,32,1,5,0,0,49,0
2865,Sales & Marketing,2,Master's & above,m,other,2,41,3,4,0,0,46,0
2866,Sales & Marketing,7,Bachelor's,f,other,1,35,4,8,0,0,52,0
2867,Sales & Marketing,12,Bachelor's,f,other,1,31,1,7,0,0,46,0
2868,Procurement,31,Master's & above,f,sourcing,1,36,3,3,0,0,69,0
2869,Procurement,13,Bachelor's,f,other,1,27,4,4,1,0,66,0
2870,Sales & Marketing,6,Bachelor's,m,sourcing,1,42,4,15,0,0,51,0
2871,Technology,2,Bachelor's,m,other,1,29,3,4,1,0,83,0
2872,Procurement,30,Bachelor's,f,other,1,31,1,3,1,0,73,0
2873,Operations,10,Bachelor's,f,other,1,31,5,7,0,0,59,0
2874,Analytics,22,Bachelor's,m,other,1,27,4,2,0,0,81,1
2875,Operations,15,Master's & above,m,other,1,36,1,4,1,0,58,0
2876,Procurement,31,Bachelor's,f,other,1,37,3,4,0,0,62,0
2877,Operations,13,Bachelor's,m,sourcing,2,34,5,4,1,0,60,0
2878,Sales & Marketing,32,Bachelor's,m,other,1,31,4,3,0,0,49,0
2879,Operations,22,Master's & above,f,other,2,36,3,4,0,0,59,0
2880,Analytics,2,Bachelor's,m,other,2,31,3,2,0,0,84,0
2881,Technology,2,Master's & above,m,sourcing,2,44,4,13,1,0,81,0
2882,Sales & Marketing,3,Bachelor's,m,sourcing,1,42,3,6,0,0,48,0
2883,Operations,16,Bachelor's,m,sourcing,1,27,4,6,0,0,56,0
2884,Technology,33,Bachelor's,f,other,1,32,1,10,0,0,74,0
2885,HR,22,Master's & above,f,other,1,33,5,7,0,0,50,0
2886,Sales & Marketing,21,Bachelor's,m,other,1,50,1,7,0,0,51,0
2887,Operations,7,Bachelor's,m,other,1,34,3,3,1,0,56,0
2888,Sales & Marketing,27,Bachelor's,m,other,3,28,1,2,0,0,48,0
2889,Analytics,2,Bachelor's,m,other,1,56,4,14,0,0,85,0
2890,Operations,13,Bachelor's,m,other,1,39,4,4,0,0,60,0
2891,Sales & Marketing,12,Bachelor's,f,other,1,30,3,2,1,0,44,0
2892,Procurement,10,Master's & above,m,other,1,32,4,5,0,0,73,0
2893,Sales & Marketing,2,Bachelor's,m,referred,1,39,5,5,1,0,51,0
2894,Sales & Marketing,22,Master's & above,m,sourcing,1,48,5,4,0,0,49,0
2895,Procurement,7,Bachelor's,f,other,1,35,3,8,0,0,69,0
2896,Analytics,15,Bachelor's,m,sourcing,1,35,5,3,1,0,81,0
2897,Operations,2,Master's & above,m,other,1,47,3,9,0,0,56,0
2898,Operations,31,Bachelor's,m,other,1,29,3,5,0,0,60,0
2899,R&D,22,Bachelor's,m,referred,3,30,2,4,1,0,87,0
2900,Operations,2,Bachelor's,m,sourcing,2,46,3,16,0,0,63,0
2901,Sales & Marketing,22,Master's & above,m,sourcing,1,30,1,4,0,0,48,0
2902,HR,31,Master's & above,f,sourcing,1,34,3,10,0,0,49,0
2903,HR,22,Master's & above,f,sourcing,1,32,3,5,0,0,48,0
2904,Legal,7,Master's & above,m,sourcing,1,55,4,3,1,0,60,0
2905,Operations,11,Bachelor's,f,sourcing,1,32,5,5,0,0,73,1
2906,Operations,15,Bachelor's,f,other,1,44,5,4,0,0,59,0
2907,Procurement,7,Master's & above,m,other,1,44,5,6,1,0,71,1
2908,R&D,3,Master's & above,m,sourcing,2,38,3,3,0,0,83,0
2909,Finance,2,Master's & above,m,other,1,39,3,10,0,0,62,0
2910,Procurement,11,Master's & above,f,other,1,41,3,11,0,0,69,0
2911,Technology,7,Master's & above,f,other,1,34,2,7,0,0,81,0
2912,Sales & Marketing,22,Master's & above,f,sourcing,1,42,4,8,0,0,53,0
2913,Finance,2,Bachelor's,f,sourcing,1,40,3,3,1,0,58,0
2914,Operations,7,Bachelor's,f,sourcing,1,31,4,6,0,0,55,0
2915,Technology,5,Bachelor's,f,sourcing,1,26,4,1,1,0,84,0
2916,Operations,22,Bachelor's,m,sourcing,1,28,2,4,0,0,58,0
2917,Analytics,2,Bachelor's,m,other,1,37,5,10,1,0,98,1
2918,Sales & Marketing,12,Bachelor's,m,sourcing,1,28,4,4,0,0,53,0
2919,Procurement,4,Bachelor's,f,other,2,38,5,5,1,0,70,0
2920,Technology,27,Bachelor's,f,sourcing,1,35,1,4,1,0,83,0
2921,Finance,8,Bachelor's,f,other,1,30,2,3,0,0,59,0
2922,Finance,4,Master's & above,m,other,1,34,3,7,0,0,59,0
2923,Operations,7,Bachelor's,m,other,1,27,4,4,1,0,58,0
2924,Procurement,10,Bachelor's,m,other,1,31,4,6,1,0,70,0
2925,Technology,2,Bachelor's,m,other,1,31,5,3,1,0,76,1
2926,Technology,26,Bachelor's,m,other,2,30,3,2,0,0,78,0
2927,Finance,7,Bachelor's,m,sourcing,1,35,4,3,0,0,60,0
2928,Sales & Marketing,14,Bachelor's,m,sourcing,1,46,4,4,1,0,95,1
2929,Sales & Marketing,2,Bachelor's,f,other,1,44,5,12,1,0,51,1
2930,HR,2,Bachelor's,m,sourcing,1,31,1,2,0,0,50,0
2931,Sales & Marketing,2,Master's & above,f,other,1,51,1,3,0,0,53,0
2932,Finance,2,Master's & above,f,other,1,37,5,8,0,0,57,0
2933,Operations,2,Master's & above,f,other,1,49,3,18,0,0,69,1
2934,Sales & Marketing,2,Bachelor's,m,other,1,26,4,3,1,0,48,1
2935,Sales & Marketing,20,Bachelor's,m,sourcing,2,26,3,2,0,0,50,0
2936,Operations,3,Bachelor's,f,other,1,28,5,5,1,0,60,0
2937,Sales & Marketing,16,Bachelor's,m,other,1,31,2,5,1,0,53,0
2938,Sales & Marketing,6,Bachelor's,m,sourcing,1,34,2,7,0,0,46,0
2939,Sales & Marketing,28,Bachelor's,m,sourcing,1,33,3,2,0,0,46,0
2940,Analytics,31,Bachelor's,m,other,2,29,5,4,0,0,89,0
2941,Operations,30,Master's & above,f,sourcing,1,44,3,11,0,0,64,0
2942,Finance,22,Bachelor's,m,sourcing,1,30,3,6,1,0,64,0
2943,Sales & Marketing,2,Bachelor's,m,other,1,37,3,8,0,0,59,1
2944,Operations,15,Bachelor's,m,sourcing,1,30,5,4,0,0,62,0
2945,Operations,13,Bachelor's,m,other,1,30,5,4,1,0,59,0
2946,Procurement,30,Bachelor's,f,sourcing,1,28,4,8,1,0,66,0
2947,Technology,2,Master's & above,f,sourcing,1,46,4,15,0,0,77,0
2948,Operations,2,Bachelor's,f,sourcing,1,32,5,10,0,0,69,1
2949,Technology,5,Bachelor's,f,other,1,29,3,3,1,0,77,1
2950,Sales & Marketing,33,Bachelor's,m,other,1,29,3,5,0,0,49,0
2951,Operations,15,Master's & above,m,other,1,51,4,7,1,0,58,0
2952,Procurement,24,Master's & above,m,sourcing,1,31,3,3,0,0,72,0
2953,Analytics,22,Bachelor's,f,other,1,31,4,7,0,0,85,0
2954,Procurement,7,Master's & above,m,other,1,32,4,4,0,0,70,0
2955,Analytics,31,Master's & above,m,other,1,32,3,9,0,0,83,0
2956,Sales & Marketing,24,Bachelor's,f,sourcing,1,33,1,7,0,0,51,0
2957,Procurement,33,Master's & above,m,sourcing,1,38,3,3,0,0,69,0
2958,Operations,22,Bachelor's,f,other,1,30,4,7,0,0,61,0
2959,Sales & Marketing,11,Bachelor's,m,sourcing,1,29,5,4,0,0,61,1
2960,Finance,30,Bachelor's,m,sourcing,1,29,4,1,0,0,57,0
2961,Sales & Marketing,2,Bachelor's,f,sourcing,2,31,1,7,1,0,51,0
2962,Sales & Marketing,4,Master's & above,m,other,2,47,3,13,0,0,47,0
2963,Legal,2,Bachelor's,m,other,1,37,5,7,0,0,58,0
2964,R&D,22,Bachelor's,m,sourcing,2,30,2,2,0,0,88,0
2965,Analytics,19,Bachelor's,m,other,2,34,4,3,1,0,81,0
2966,Sales & Marketing,21,Bachelor's,m,other,1,25,4,3,0,0,52,0
2967,Technology,2,Bachelor's,f,sourcing,2,30,3,6,1,0,79,0
2968,Sales & Marketing,27,Bachelor's,m,other,1,47,2,16,0,0,49,0
2969,Analytics,4,Master's & above,m,sourcing,1,41,5,4,0,0,79,0
2970,Procurement,2,Bachelor's,f,other,1,47,5,5,1,0,69,0
2971,Procurement,14,Bachelor's,m,other,1,34,4,10,1,0,75,0
2972,Sales & Marketing,3,Bachelor's,m,other,2,26,3,2,0,0,42,0
2973,Technology,2,Bachelor's,f,referred,1,44,4,10,0,0,78,0
2974,HR,8,Master's & above,f,other,1,36,5,5,1,0,51,0
2975,R&D,2,Bachelor's,m,sourcing,3,32,4,5,1,0,79,0
2976,Sales & Marketing,32,Bachelor's,m,other,1,28,1,4,0,0,51,0
2977,R&D,22,Bachelor's,m,other,1,28,3,3,0,0,82,0
2978,Operations,2,Bachelor's,m,other,2,33,3,10,0,0,65,0
2979,Sales & Marketing,2,Bachelor's,m,sourcing,1,58,3,27,0,0,46,0
2980,Sales & Marketing,29,Master's & above,m,sourcing,1,44,4,9,0,0,52,0
2981,Operations,9,Bachelor's,m,sourcing,1,28,3,2,0,0,60,0
2982,Analytics,2,Bachelor's,m,other,1,45,5,17,1,0,81,0
2983,Procurement,13,Bachelor's,m,other,1,36,3,8,0,0,64,0
2984,Operations,32,Below Secondary,m,sourcing,1,24,4,2,0,0,60,0
2985,Analytics,29,Bachelor's,m,sourcing,1,42,1,2,0,0,83,0
2986,Sales & Marketing,2,Bachelor's,m,sourcing,2,35,5,7,0,0,50,0
